Date	WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDWF	SUM	Humidity	Pressure	Temperature
10/26/2017 13:00	56	0	442	495	514	0	146	1008	71	8	36	2776	86	1012	2.13
10/26/2017 14:00	56	0	442	494	513	0	147	1040	71	7	34	2804	80	1013	4.95
10/26/2017 15:00	56	0	443	494	511	0	144	1067	71	7	37	2830	70	1013	7.36
10/26/2017 16:00	56	0	439	489	513	0	144	955	71	7	21	2695	70	1012	8.96
10/26/2017 17:00	56	0	438	489	513	0	197	1125	71	3	11	2903	53	1012	10.15
10/26/2017 18:00	56	0	438	489	514	0	248	1169	71	1	3	2989	66	1012	10.57
10/26/2017 19:00	56	0	436	489	514	0	203	1099	71	0	0	2868	70	1011	10.37
10/26/2017 20:00	57	0	437	487	512	0	151	1002	71	0	0	2717	53	1011	11.16
10/26/2017 21:00	57	0	438	489	514	0	147	958	71	0	1	2675	78	1011	11.15
10/26/2017 22:00	56	0	436	483	514	0	148	928	71	0	0	2636	50	1011	10.96
10/26/2017 23:00	57	0	438	482	515	0	148	967	71	0	2	2680	50	1012	10.15
10/27/2017 0:00	56	0	438	484	515	0	148	942	71	0	1	2655	50	1012	8.92
10/27/2017 1:00	56	0	438	484	515	0	149	867	71	0	0	2580	57	1012	8.13
10/27/2017 2:00	56	0	436	484	515	0	149	809	71	0	1	2521	66	1013	7.12
10/27/2017 3:00	57	0	438	484	513	0	148	813	71	3	21	2548	70	1013	6.9
10/27/2017 4:00	56	0	452	476	515	0	149	892	71	12	7	2630	75	1013	6.14
10/27/2017 5:00	56	0	457	478	515	0	149	869	71	28	23	2646	81	1013	5.12
10/27/2017 6:00	57	0	458	478	514	0	147	919	71	34	39	2717	81	1013	4.61
10/27/2017 7:00	57	0	457	476	512	0	147	961	60	34	49	2753	81	1013	3.37
10/27/2017 8:00	57	0	456	477	514	0	147	950	60	35	56	2752	86	1013	2.86
10/27/2017 9:00	56	0	456	477	514	0	147	967	60	30	53	2760	86	1013	3.11
10/27/2017 10:00	56	0	456	476	514	0	147	946	60	30	45	2730	87	1013	3.35
10/27/2017 11:00	56	0	456	476	515	0	146	927	60	30	62	2728	87	1013	3.85
10/27/2017 12:00	56	0	456	476	512	0	143	931	60	26	59	2719	87	1013	4.53
10/27/2017 13:00	56	0	455	476	514	0	139	1055	60	23	65	2843	87	1012	5.95
10/27/2017 14:00	56	0	455	475	514	0	155	1076	60	24	71	2886	81	1012	7.35
10/27/2017 15:00	56	0	455	476	514	0	248	1129	60	27	38	3003	76	1012	8.93
10/27/2017 16:00	56	0	462	474	515	0	166	1113	60	29	5	2880	76	1011	10.35
10/27/2017 17:00	56	0	467	476	515	0	224	1222	70	24	0	3054	71	1011	11.75
10/27/2017 18:00	56	0	468	477	515	0	144	1029	71	16	2	2778	66	1010	12.77
10/27/2017 19:00	56	0	467	476	515	0	143	965	71	15	7	2715	66	1010	13.99
10/27/2017 20:00	55	0	466	475	513	0	143	1064	71	16	7	2810	67	1009	14.59
10/27/2017 21:00	55	0	468	476	515	0	125	1002	71	17	11	2740	67	1009	15.18
10/27/2017 22:00	55	0	468	476	515	0	94	991	71	9	22	2701	71	1009	14.78
10/27/2017 23:00	55	0	467	476	515	0	138	1045	71	6	39	2812	82	1009	13.77
10/28/2017 0:00	55	0	468	474	515	0	139	911	71	2	21	2656	82	1009	12.75
10/28/2017 1:00	55	0	473	476	514	0	139	876	71	5	0	2609	76	1009	12.94
10/28/2017 2:00	55	0	479	476	513	0	143	878	71	3	1	2619	82	1009	12.94
10/28/2017 3:00	55	0	479	475	514	0	143	907	71	4	0	2648	76	1009	13.12
10/28/2017 4:00	56	0	479	475	514	0	143	909	71	8	10	2665	87	1008	12.64
10/28/2017 5:00	56	0	479	486	513	0	143	941	71	10	18	2717	87	1008	12.39
10/28/2017 6:00	56	0	479	494	514	0	143	1073	71	6	19	2855	93	1008	12.67
10/28/2017 7:00	56	0	479	494	514	0	142	1050	63	8	24	2830	87	1008	12.67
10/28/2017 8:00	56	0	480	492	512	0	142	1002	64	4	27	2779	87	1008	12.19
10/28/2017 9:00	56	0	479	494	515	0	143	949	64	6	34	2740	87	1007	11.18
10/28/2017 10:00	56	0	479	492	515	0	143	1010	64	7	29	2795	87	1007	11.14
10/28/2017 11:00	57	0	480	497	514	0	143	948	64	7	1	2711	93	1007	10.92
10/28/2017 12:00	57	0	479	499	514	0	143	969	64	9	0	2734	100	1007	10.35
10/28/2017 13:00	57	0	480	499	514	0	143	959	64	13	0	2729	93	1007	10.53
10/28/2017 14:00	56	0	479	501	514	0	143	990	64	17	9	2773	93	1007	10.35
10/28/2017 15:00	57	0	483	505	513	0	143	1008	64	13	5	2791	93	1007	9.73
10/28/2017 16:00	56	0	483	505	512	0	143	1054	64	11	11	2839	87	1007	9.14
10/28/2017 17:00	56	0	483	502	514	0	143	928	66	9	16	2717	81	1008	8.94
10/28/2017 18:00	57	0	483	505	513	0	145	930	71	10	12	2726	87	1008	8.15
10/28/2017 19:00	56	0	483	505	514	0	146	942	71	9	10	2736	87	1008	7.95
10/28/2017 20:00	56	0	484	503	514	0	145	1052	71	10	10	2845	93	1008	7.36
10/28/2017 21:00	57	0	484	506	513	0	158	1076	71	8	11	2884	81	1009	6.76
10/28/2017 22:00	57	0	484	506	514	0	146	936	71	7	2	2723	93	1009	7.15
10/28/2017 23:00	57	0	484	504	512	0	148	887	71	5	0	2668	75	1010	6.55
10/29/2017 0:00	57	0	484	506	514	0	147	925	72	7	0	2712	70	1010	6.35
10/29/2017 1:00	57	0	484	507	514	0	147	915	72	4	0	2700	70	1011	5.95
10/29/2017 2:00	57	0	485	507	514	0	147	861	72	1	0	2644	70	1011	5.54
10/29/2017 3:00	57	0	484	506	515	0	148	850	72	0	0	2632	100	1011	5.15
10/29/2017 4:00	57	0	485	505	514	0	147	960	72	0	2	2742	100	1011	4.63
10/29/2017 5:00	57	0	484	507	514	0	150	1173	72	0	1	2958	100	1011	4.15
10/29/2017 6:00	57	0	485	507	514	0	149	1115	72	0	5	2904	75	1012	4.39
10/29/2017 7:00	57	0	485	507	509	0	149	1099	72	0	2	2880	75	1011	4.39
10/29/2017 8:00	57	0	485	507	507	0	149	1034	72	0	3	2814	75	1011	4.39
10/29/2017 9:00	57	0	485	505	509	0	148	1179	72	0	3	2958	75	1010	4.13
10/29/2017 10:00	57	0	484	507	509	0	148	1063	72	0	1	2841	70	1010	4.62
10/29/2017 11:00	57	0	484	506	509	0	148	1087	71	0	0	2862	65	1010	4.86
10/29/2017 12:00	57	0	485	507	510	0	145	921	71	0	1	2697	65	1010	5.34
10/29/2017 13:00	57	0	484	506	509	0	145	937	72	0	4	2714	70	1010	5.54
10/29/2017 14:00	57	0	484	505	509	0	145	908	71	1	7	2687	65	1009	5.55
10/29/2017 15:00	57	0	483	507	514	0	145	964	72	1	13	2756	87	1007	5.94
10/29/2017 16:00	57	0	484	506	514	0	145	982	72	3	13	2776	70	1008	6.33
10/29/2017 17:00	30	0	484	504	514	0	160	1042	72	2	7	2815	70	1008	7.14
10/29/2017 18:00	0	0	484	506	513	0	167	1134	71	3	22	2900	65	1007	7.34
10/29/2017 19:00	0	0	484	505	513	0	129	1077	71	13	32	2824	65	1007	7.54
10/29/2017 20:00	0	0	484	505	514	0	131	993	72	18	50	2767	65	1006	7.74
10/29/2017 21:00	0	0	484	493	507	0	160	962	71	20	67	2764	57	1006	8.14
10/29/2017 22:00	0	0	484	490	507	0	144	852	72	31	72	2652	57	1005	7.93
10/29/2017 23:00	0	0	485	491	507	0	143	874	72	30	61	2663	100	1004	7.73
10/30/2017 0:00	0	0	484	492	507	0	144	826	72	38	33	2596	57	1004	7.94
10/30/2017 1:00	0	0	485	492	507	0	143	845	72	12	0	2556	65	1003	7.75
10/30/2017 2:00	0	0	484	492	507	0	143	902	72	4	0	2604	70	1002	7.55
10/30/2017 3:00	0	0	484	491	508	0	144	872	72	4	0	2575	75	999	6.91
10/30/2017 4:00	0	0	484	495	513	0	143	923	72	33	24	2687	75	1000	6.64
10/30/2017 5:00	0	0	484	505	513	0	143	992	72	38	103	2850	81	999	6.66
10/30/2017 6:00	0	0	485	504	513	0	147	1099	71	38	132	2989	81	997	6.66
10/30/2017 7:00	0	0	484	504	513	0	152	1034	71	37	135	2930	81	995	6.9
10/30/2017 8:00	0	0	484	504	513	0	143	1033	71	38	131	2917	75	994	6.9
10/30/2017 9:00	0	0	484	503	513	0	158	1141	71	34	122	3026	70	994	6.65
10/30/2017 10:00	0	0	484	503	513	0	140	1040	71	34	119	2904	86	994	6.43
10/30/2017 11:00	0	0	483	503	511	0	230	1112	72	32	133	3076	88	995	6.41
10/30/2017 12:00	0	0	484	504	513	0	235	1092	72	35	132	3067	70	995	5.97
10/30/2017 13:00	0	0	484	505	513	0	215	1107	72	34	135	3065	70	996	6.15
10/30/2017 14:00	0	0	485	504	513	0	219	1128	72	34	117	3072	65	996	6.36
10/30/2017 15:00	0	0	484	504	513	0	213	1179	72	36	97	3098	52	997	7.34
10/30/2017 16:00	0	0	484	504	513	0	224	1128	72	38	74	3037	61	997	8.15
10/30/2017 17:00	0	0	485	502	511	0	355	1172	72	36	57	3190	57	998	9.15
10/30/2017 18:00	0	0	484	505	514	0	168	1125	72	36	56	2960	70	997	8.57
10/30/2017 19:00	0	0	485	505	513	0	136	930	72	38	117	2796	65	997	8.15
10/30/2017 20:00	0	0	484	502	512	0	156	918	72	37	135	2816	79	998	7.97
10/30/2017 21:00	0	0	485	504	513	0	141	866	72	38	120	2739	70	998	7.36
10/30/2017 22:00	0	0	484	503	513	0	142	791	72	38	124	2667	75	999	6.74
10/30/2017 23:00	0	0	485	505	511	0	142	787	72	37	50	2589	75	1000	6.76
10/31/2017 0:00	0	0	484	503	513	0	143	784	72	39	0	2538	81	1000	5.9
10/31/2017 1:00	0	0	485	504	513	0	143	858	72	39	0	2614	81	1001	5.97
10/31/2017 2:00	0	0	484	504	513	0	143	799	72	39	0	2554	81	1002	6.15
10/31/2017 3:00	0	0	483	504	513	0	142	851	72	39	0	2604	75	1002	6.39
10/31/2017 4:00	0	0	485	502	514	0	144	819	72	39	1	2576	70	1003	6.66
10/31/2017 5:00	0	0	484	504	513	0	143	893	72	38	101	2748	70	1004	5.9
10/31/2017 6:00	0	0	485	505	514	0	244	1068	72	34	106	3028	65	1005	5.9
10/31/2017 7:00	0	0	485	505	513	0	231	1062	72	32	93	2993	70	1005	5.66
10/31/2017 8:00	0	0	485	504	511	0	284	1109	72	35	104	3104	70	1007	5.15
10/31/2017 9:00	0	0	484	502	513	0	306	1151	72	36	122	3186	75	1007	4.66
10/31/2017 10:00	0	0	484	504	513	0	299	1103	72	34	134	3143	70	1008	5.14
10/31/2017 11:00	0	0	489	504	513	0	258	1077	72	23	138	3074	70	1008	4.88
10/31/2017 12:00	0	0	496	504	513	0	242	1045	72	38	133	3043	70	1009	5.15
10/31/2017 13:00	0	0	497	505	513	0	246	1009	72	34	120	2996	75	1011	5.13
10/31/2017 14:00	0	0	496	503	513	0	316	1089	72	27	97	3113	81	1011	6.15
10/31/2017 15:00	0	0	496	505	512	0	351	1087	72	21	48	3092	81	1013	6.58
10/31/2017 16:00	0	0	496	505	513	0	304	1028	71	19	37	2973	65	1013	6.56
10/31/2017 17:00	0	0	497	505	514	0	331	1004	72	15	23	2961	56	1014	7.77
10/31/2017 18:00	0	0	497	506	514	0	153	898	71	8	27	2674	74	1014	7.58
10/31/2017 19:00	0	0	497	506	513	0	160	998	72	7	31	2784	74	1015	7.65
10/31/2017 20:00	0	0	496	506	512	0	243	963	72	7	25	2824	56	1016	7.57
10/31/2017 21:00	0	0	497	506	514	0	283	991	71	15	7	2884	77	1017	6.96
10/31/2017 22:00	0	0	497	505	514	0	158	902	72	18	7	2673	80	1018	6
10/31/2017 23:00	0	0	498	506	514	0	146	897	72	17	7	2657	87	1018	5.15
11/1/2017 0:00	0	0	516	505	515	0	345	1002	72	8	4	2967	87	1019	4.74
11/1/2017 1:00	0	0	515	507	515	0	144	812	72	2	3	2570	70	1020	4.54
11/1/2017 2:00	0	0	517	507	516	0	144	806	71	6	0	2567	75	1020	4.55
11/1/2017 3:00	0	0	517	507	515	0	144	828	71	8	0	2590	97	1020	3.87
11/1/2017 4:00	0	0	517	506	513	0	144	810	71	7	0	2568	97	1021	3.87
11/1/2017 5:00	18	0	516	505	514	0	249	998	72	9	0	2881	98	1021	4.37
11/1/2017 6:00	57	0	516	506	515	0	362	1038	72	7	0	3073	98	1021	4.13
11/1/2017 7:00	57	0	517	506	515	0	338	1003	71	4	1	3012	75	1021	4.43
11/1/2017 8:00	57	0	517	506	515	0	330	1047	71	4	2	3049	75	1021	4.13
11/1/2017 9:00	57	0	517	506	514	0	331	1025	72	3	6	3031	75	1021	4.13
11/1/2017 10:00	57	0	517	506	513	0	350	985	72	2	22	3024	75	1021	4.13
11/1/2017 11:00	57	0	517	504	515	0	364	1087	71	2	39	3156	98	1022	4.39
11/1/2017 12:00	57	0	517	507	515	0	343	1036	72	3	41	3091	98	1021	4.14
11/1/2017 13:00	57	0	517	505	515	0	360	1166	72	1	32	3225	75	1022	4.34
11/1/2017 14:00	57	0	517	507	514	0	359	1166	71	0	14	3205	94	1023	4.34
11/1/2017 15:00	57	0	516	507	514	0	359	1155	72	2	2	3184	70	1023	5.55
11/1/2017 16:00	57	0	517	506	515	0	359	1148	71	5	1	3179	94	1023	6.36
11/1/2017 17:00	57	0	518	507	515	0	293	1145	72	7	4	3118	56	1022	7.16
11/1/2017 18:00	57	0	518	508	515	0	144	1120	71	7	7	2947	70	1021	7.36
11/1/2017 19:00	57	0	518	507	516	0	245	1137	71	8	8	3067	70	1020	7.57
11/1/2017 20:00	57	0	518	507	514	0	268	1099	71	7	7	3048	100	1020	7.16
11/1/2017 21:00	57	0	518	506	515	0	147	980	71	10	25	2829	80	1020	6.56
11/1/2017 22:00	57	0	517	507	515	0	147	983	71	10	19	2826	87	1020	6.16
11/1/2017 23:00	57	0	517	508	515	0	147	875	71	16	22	2728	86	1020	5.77
11/2/2017 0:00	57	0	518	508	515	0	146	824	71	14	12	2665	86	1020	5.37
11/2/2017 1:00	57	0	518	505	516	0	146	886	71	14	21	2734	93	1019	5.59
11/2/2017 2:00	57	0	517	501	516	0	146	857	71	23	72	2760	93	1020	5.37
11/2/2017 3:00	57	0	517	502	513	0	146	944	71	17	83	2850	93	1019	5.66
11/2/2017 4:00	57	0	518	506	516	0	146	902	71	11	133	2860	87	1019	5.88
11/2/2017 5:00	56	0	517	508	516	0	146	990	71	7	143	2954	87	1019	5.86
11/2/2017 6:00	57	0	518	507	516	0	227	1088	71	12	145	3141	93	1017	6.11
11/2/2017 7:00	57	0	516	505	516	0	202	1013	71	22	145	3047	93	1016	6.16
11/2/2017 8:00	57	0	518	507	515	0	206	1145	71	30	144	3193	87	1016	6.64
11/2/2017 9:00	57	0	517	507	515	0	139	1027	72	29	145	3008	93	1015	6.86
11/2/2017 10:00	57	0	517	507	514	0	216	1126	71	29	145	3182	93	1014	7.13
11/2/2017 11:00	56	0	517	505	514	0	265	1194	71	23	145	3290	93	1014	7.86
11/2/2017 12:00	56	0	517	507	515	0	140	1065	71	28	141	3040	100	1014	9.85
11/2/2017 13:00	56	0	518	507	515	0	218	1147	71	28	133	3193	100	1014	10.03
11/2/2017 14:00	56	0	518	505	515	0	214	1148	71	18	131	3176	100	1015	10.63
11/2/2017 15:00	56	0	518	506	513	0	156	1051	71	12	131	3014	100	1015	11.76
11/2/2017 16:00	56	0	518	505	515	0	142	965	71	10	121	2903	93	1015	13.02
11/2/2017 17:00	55	0	517	505	515	0	142	920	72	23	141	2890	93	1015	13.37
11/2/2017 18:00	55	0	517	508	515	0	142	986	71	31	141	2966	93	1014	13.58
11/2/2017 19:00	55	0	517	508	515	0	142	955	71	10	145	2918	93	1014	14.17
11/2/2017 20:00	55	0	517	508	513	0	142	944	71	4	140	2894	87	1015	14.19
11/2/2017 21:00	55	0	518	507	514	0	144	913	71	11	107	2840	87	1015	14.4
11/2/2017 22:00	55	0	517	508	515	0	145	859	71	11	46	2727	93	1015	14.38
11/2/2017 23:00	55	0	517	507	515	0	145	899	71	6	6	2721	93	1014	14.59
11/3/2017 0:00	56	0	517	508	515	0	144	1010	71	7	95	2923	93	1015	14.6
11/3/2017 1:00	56	0	516	508	514	0	145	884	71	7	4	2705	77	1014	14.76
11/3/2017 2:00	57	0	517	508	515	0	145	834	71	12	0	2659	93	1014	14.2
11/3/2017 3:00	56	0	517	506	515	0	144	887	71	16	0	2712	93	1014	13.44
11/3/2017 4:00	56	0	517	508	515	0	145	818	71	11	0	2641	93	1013	13.59
11/3/2017 5:00	57	0	517	508	515	0	145	939	71	16	17	2785	93	1013	13.64
11/3/2017 6:00	56	0	517	508	515	0	174	1067	72	17	28	2954	87	1014	11.9
11/3/2017 7:00	57	0	517	508	515	0	146	935	71	16	32	2797	87	1013	11.38
11/3/2017 8:00	57	0	516	506	515	0	125	936	71	26	16	2768	93	1015	10.42
11/3/2017 9:00	57	0	515	509	515	0	143	929	71	32	17	2788	81	1015	10.11
11/3/2017 10:00	57	0	515	509	514	0	139	960	71	27	22	2814	81	1016	9.9
11/3/2017 11:00	57	0	516	506	515	0	142	958	72	32	7	2805	87	1016	9.14
11/3/2017 12:00	57	0	515	508	514	0	128	962	71	36	30	2821	87	1017	9.36
11/3/2017 13:00	57	0	516	509	513	0	126	983	71	35	10	2820	87	1018	9.15
11/3/2017 14:00	57	0	516	509	515	0	143	990	72	36	0	2838	81	1019	9.36
11/3/2017 15:00	57	0	516	508	515	0	143	1007	72	34	38	2890	81	1020	10.16
11/3/2017 16:00	57	0	516	507	514	0	201	1127	71	29	29	3051	66	1020	11.15
11/3/2017 17:00	57	0	517	508	514	0	202	1183	71	22	47	3121	57	1021	11.15
11/3/2017 18:00	57	0	516	509	515	0	350	1158	71	17	41	3234	54	1021	10.74
11/3/2017 19:00	57	0	517	509	515	0	185	1062	71	14	41	2971	57	1022	11.15
11/3/2017 20:00	57	0	516	509	513	0	190	1054	71	7	40	2957	53	1023	10.16
11/3/2017 21:00	57	0	516	508	515	0	157	934	71	2	49	2809	89	1024	9.97
11/3/2017 22:00	57	0	515	509	515	0	145	826	71	1	38	2677	89	1024	9.36
11/3/2017 23:00	57	0	517	508	515	0	145	918	71	2	45	2778	89	1025	7.95
11/4/2017 0:00	57	0	516	507	516	0	145	835	72	1	24	2673	52	1026	6.74
11/4/2017 1:00	57	0	517	508	515	0	145	896	71	2	15	2726	89	1027	5.94
11/4/2017 2:00	57	0	516	507	515	0	146	800	72	5	8	2626	91	1027	5.54
11/4/2017 3:00	57	0	516	508	515	0	145	791	71	5	7	2615	91	1028	4.62
11/4/2017 4:00	57	0	516	506	515	0	145	863	72	2	33	2709	91	1028	3.35
11/4/2017 5:00	57	0	516	508	515	0	145	870	73	2	55	2741	100	1028	2.58
11/4/2017 6:00	57	0	516	508	515	0	143	1039	72	7	53	2910	65	1028	2.35
11/4/2017 7:00	57	0	515	506	515	0	144	971	72	15	48	2843	65	1027	2.1
11/4/2017 8:00	57	0	515	508	513	0	143	1105	72	20	48	2981	65	1028	2.1
11/4/2017 9:00	57	0	515	508	515	0	143	998	71	15	61	2883	69	1027	1.35
11/4/2017 10:00	57	0	516	508	515	0	144	913	71	16	51	2791	65	1028	1.34
11/4/2017 11:00	57	0	515	508	515	0	144	906	71	19	75	2810	65	1028	1.34
11/4/2017 12:00	57	0	514	506	514	0	144	923	71	26	70	2825	100	1027	1.74
11/4/2017 13:00	57	0	515	507	514	0	144	901	71	32	73	2814	100	1027	3.13
11/4/2017 14:00	57	0	515	507	515	0	144	927	71	37	12	2785	75	1027	3.94
11/4/2017 15:00	57	0	515	506	513	0	144	926	71	35	54	2821	75	1027	4.96
11/4/2017 16:00	57	0	513	503	513	0	144	912	71	31	104	2848	75	1027	5.37
11/4/2017 17:00	57	0	513	505	513	0	144	931	71	35	98	2867	75	1027	5.98
11/4/2017 18:00	57	0	513	505	514	0	144	948	71	32	93	2877	75	1026	6.78
11/4/2017 19:00	57	0	514	505	514	0	144	979	71	39	36	2859	75	1025	6.78
11/4/2017 20:00	57	0	513	503	513	0	145	920	71	39	48	2809	75	1024	6.76
11/4/2017 21:00	57	0	512	502	510	0	146	928	71	37	14	2777	75	1023	6.78
11/4/2017 22:00	57	0	511	500	511	0	147	778	71	37	0	2612	75	1022	6.37
11/4/2017 23:00	57	0	511	502	512	0	147	778	71	33	0	2611	81	1023	5.55
11/5/2017 0:00	57	0	510	502	511	0	147	933	71	9	0	2740	75	1022	5.76
11/5/2017 1:00	57	0	511	503	510	0	147	886	71	14	0	2699	81	1021	5.76
11/5/2017 2:00	57	0	511	502	513	0	147	935	71	20	0	2756	81	1019	5.76
11/5/2017 3:00	57	0	514	506	514	0	146	925	71	18	0	2751	81	1018	5.13
11/5/2017 4:00	57	0	514	506	514	0	146	820	71	19	2	2649	87	1017	5.89
11/5/2017 5:00	57	0	515	507	515	0	146	782	71	22	0	2615	93	1016	6.65
11/5/2017 6:00	57	0	515	507	515	0	146	807	71	22	15	2655	93	1016	6.89
11/5/2017 7:00	57	0	516	507	515	0	146	834	71	19	72	2737	93	1016	7.39
11/5/2017 8:00	57	0	514	504	513	0	147	857	72	16	137	2817	93	1015	7.12
11/5/2017 9:00	57	0	515	507	515	0	146	878	72	13	143	2846	93	1014	7.61
11/5/2017 10:00	57	0	515	507	514	0	145	959	72	7	143	2919	93	1015	8.14
11/5/2017 11:00	57	0	516	506	514	0	145	1007	72	18	144	2979	93	1013	8.59
11/5/2017 12:00	57	0	515	508	512	0	146	938	73	25	144	2918	93	1012	9.12
11/5/2017 13:00	56	0	514	508	514	0	145	912	73	22	133	2877	93	1012	10
11/5/2017 14:00	56	0	516	507	514	0	145	951	73	27	140	2929	100	1012	10.39
11/5/2017 15:00	56	0	516	506	514	0	146	954	73	34	138	2937	100	1011	10.77
11/5/2017 16:00	56	0	516	506	513	0	146	919	73	30	140	2899	93	1010	11.17
11/5/2017 17:00	56	0	516	504	514	0	146	932	72	27	139	2906	100	1009	11.41
11/5/2017 18:00	56	0	515	506	514	0	146	957	72	27	117	2910	100	1009	12.16
11/5/2017 19:00	56	0	516	506	514	0	146	924	72	25	106	2865	100	1008	13.22
11/5/2017 20:00	56	0	516	506	514	0	147	866	72	25	78	2780	93	1008	13.8
11/5/2017 21:00	56	0	516	506	514	0	146	839	72	27	128	2804	100	1007	14.16
11/5/2017 22:00	55	0	516	505	514	0	147	881	72	24	7	2721	100	1006	14.18
11/5/2017 23:00	55	0	516	505	514	0	147	841	72	8	0	2658	100	1006	14.38
11/6/2017 0:00	55	0	516	503	511	0	147	859	72	4	0	2667	93	1006	14.59
11/6/2017 1:00	56	0	516	505	513	0	147	824	72	6	0	2639	93	1006	14.77
11/6/2017 2:00	56	0	516	504	514	0	147	797	72	4	0	2610	93	1006	14.57
11/6/2017 3:00	57	0	515	506	515	0	147	900	72	4	0	2716	93	1006	14.02
11/6/2017 4:00	57	0	516	506	515	0	146	864	72	11	0	2687	100	1006	13.91
11/6/2017 5:00	57	0	516	506	512	0	143	915	72	18	0	2739	100	1006	13.46
11/6/2017 6:00	57	0	516	500	514	0	144	916	72	31	17	2767	87	1007	12.4
11/6/2017 7:00	57	0	514	500	514	0	144	892	72	24	68	2785	82	1007	12.39
11/6/2017 8:00	57	0	516	500	512	0	144	949	72	28	72	2850	81	1008	11.39
11/6/2017 9:00	57	0	515	500	514	0	144	912	72	32	82	2828	87	1009	10.4
11/6/2017 10:00	57	0	516	504	514	0	144	914	73	32	78	2832	81	1011	9.13
11/6/2017 11:00	57	0	515	505	514	0	144	912	73	34	59	2813	81	1012	7.9
11/6/2017 12:00	57	0	515	507	514	0	144	930	73	35	44	2819	70	1013	7.65
11/6/2017 13:00	57	0	515	507	514	0	144	920	73	33	28	2791	65	1014	7.36
11/6/2017 14:00	57	0	517	507	512	0	144	911	72	27	21	2768	61	1015	7.36
11/6/2017 15:00	57	0	516	505	512	0	143	923	72	21	6	2755	91	1017	7.15
11/6/2017 16:00	57	0	517	507	515	0	152	981	73	20	19	2841	91	1017	7.15
11/6/2017 17:00	56	0	516	506	515	0	189	1151	71	13	19	3036	78	1018	8.15
11/6/2017 18:00	56	0	516	506	513	0	186	1130	69	5	25	3006	78	1018	7.95
11/6/2017 19:00	56	0	517	508	515	0	145	1125	69	1	24	2960	49	1019	7.96
11/6/2017 20:00	57	0	516	508	513	0	145	970	69	1	27	2806	45	1020	8.16
11/6/2017 21:00	56	0	516	508	515	0	146	961	70	0	30	2802	45	1020	7.36
11/6/2017 22:00	56	0	517	508	515	0	146	801	71	0	14	2628	56	1021	6.36
11/6/2017 23:00	57	0	516	508	515	0	146	881	70	0	9	2702	52	1022	5.96
11/7/2017 0:00	57	0	516	508	515	0	206	1121	71	0	15	3009	52	1023	5.55
11/7/2017 1:00	57	0	516	508	516	0	145	935	71	1	25	2774	52	1024	5.55
11/7/2017 2:00	57	0	517	509	516	0	144	847	71	2	22	2685	48	1024	5.36
11/7/2017 3:00	57	0	517	506	516	0	143	824	71	3	1	2638	48	1024	4.94
11/7/2017 4:00	57	0	516	507	516	0	145	808	71	4	1	2625	56	1024	4.64
11/7/2017 5:00	57	0	517	508	513	0	145	861	71	2	4	2678	52	1024	4.39
11/7/2017 6:00	57	0	517	509	515	0	143	1068	71	1	0	2881	56	1025	4.39
11/7/2017 7:00	57	0	517	509	515	0	265	1101	71	0	0	3035	56	1024	4.13
11/7/2017 8:00	57	0	516	508	515	0	198	1106	71	0	4	2975	52	1025	4.13
11/7/2017 9:00	57	0	516	508	514	0	143	904	71	0	1	2714	56	1025	3.88
11/7/2017 10:00	57	0	517	509	514	0	142	909	71	0	0	2719	56	1025	3.39
11/7/2017 11:00	57	0	517	509	515	0	142	907	71	1	0	2719	64	1025	3.13
11/7/2017 12:00	57	0	516	509	515	0	142	923	71	2	3	2738	97	1025	2.63
11/7/2017 13:00	57	0	516	508	515	0	142	973	71	2	6	2790	69	1026	2.75
11/7/2017 14:00	57	0	516	506	515	0	142	1013	71	1	8	2829	80	1026	3.34
11/7/2017 15:00	57	0	516	508	523	0	141	955	71	1	11	2783	65	1026	5.15
11/7/2017 16:00	57	0	515	506	517	0	142	986	71	4	2	2800	60	1026	5.54
11/7/2017 17:00	57	0	516	508	515	0	159	1106	71	9	2	2943	60	1025	6.15
11/7/2017 18:00	57	0	516	506	515	0	142	1060	71	15	1	2883	89	1025	6.15
11/7/2017 19:00	57	0	516	508	514	0	141	1024	71	14	1	2846	60	1024	6.56
11/7/2017 20:00	57	0	516	508	513	0	142	914	71	16	0	2737	60	1024	6.56
11/7/2017 21:00	56	0	515	507	514	0	176	1058	71	10	0	2907	70	1024	6.15
11/7/2017 22:00	57	0	516	508	514	0	142	886	71	7	0	2701	70	1023	5.75
11/7/2017 23:00	57	0	516	508	514	0	142	931	71	9	2	2750	85	1024	5.54
11/8/2017 0:00	57	0	516	506	515	0	171	1067	71	8	17	2928	85	1025	4.53
11/8/2017 1:00	56	0	517	508	512	0	142	806	71	12	18	2642	85	1025	4.31
11/8/2017 2:00	57	0	515	506	515	0	142	959	71	9	19	2793	74	1024	3.35
11/8/2017 3:00	57	0	517	508	515	0	142	826	71	8	20	2664	87	1025	3.09
11/8/2017 4:00	56	0	516	509	515	0	141	959	71	8	17	2792	87	1025	4.37
11/8/2017 5:00	57	0	517	509	512	0	141	872	71	5	15	2699	69	1025	3.4
11/8/2017 6:00	57	0	517	509	510	0	143	1022	71	10	7	2846	60	1025	2.63
