sum,Humidity,Pressure,Temperature
4117,93,1012,286.4
3997,93,1012,286.64
3865,87,1012,287.15
3876,82,1012,288.14
3804,93,1013,288.75
3861,100,1013,288.98
3894,87,1013,289.77
3929,82,1013,289.97
3802,87,1013,289.39
3684,87,1013,289.99
3712,82,1012,290.4
3654,87,1013,290.98
3516,87,1013,290.77
3480,93,1013,290
3526,93,1013,289.58
3527,93,1013,289.17
3499,93,1013,288.18
3530,93,1013,287.68
3511,93,1014,286.45
3556,100,1013,286.67
3535,93,1012,286.15
3951,93,1012,285.41
4052,100,1012,284.89
3893,93,1012,285.13
3880,93,1012,285.13
3958,100,1012,283.88
3926,93,1011,285.74
3951,93,1012,287.15
4193,82,1011,288.95
4147,87,1010,289.55
4134,93,1011,290.65
3775,87,1011,291.57
3798,64,1009,291.95
3717,87,1009,292.4
3790,82,1009,292.78
3794,77,1008,293.39
3522,77,1007,293.6
3505,77,1007,293.62
3502,82,1007,293
3519,82,1006,291.15
3509,72,1006,290.13
3502,77,1005,291.17
3555,82,1005,290.93
3712,93,1004,288.93
3898,93,1004,288.64
3772,93,1005,288.16
3947,87,1005,287.66
3935,93,1005,288.16
4119,100,1005,288.41
4121,100,1006,288.43
4068,93,1007,288.6
3958,93,1007,288.98
4020,93,1007,290.55
4090,72,1006,291.37
4038,93,1007,292.18
3990,87,1008,293.63
3901,82,1008,293.58
3955,77,1008,294.74
3835,46,1008,296.31
3737,33,1008,296.91
3625,52,1008,296.56
3630,49,1011,294.65
3541,82,1011,291.87
3566,68,1011,291
3556,77,1011,290.39
3547,82,1011,289.15
3581,82,1011,288.38
3747,82,1011,287.89
3837,87,1012,286.84
3869,77,1011,287.57
3885,93,1012,287.91
3947,87,1011,287.13
3942,82,1012,286.43
3902,87,1012,286.62
3852,87,1013,287.56
3894,87,1013,288.19
3906,82,1013,289.14
3925,82,1013,291.37
3857,82,1013,292.57
3854,72,1012,293.66
3896,68,1011,294.02
3855,60,1011,293.08
3808,63,1012,291.3
3693,72,1012,291.49
3617,63,1011,292.67
3575,55,1012,291.15
3560,72,1012,291.4
3593,76,1012,289.84
3615,77,1012,288.98
3583,82,1013,287.9
3611,93,1012,286.67
3724,82,1013,287.11
3730,87,1013,286.9
3839,100,1012,285.91
3895,100,1012,285.15
3961,100,1013,284.65
3907,93,1013,284.15
4026,100,1013,285.17
3948,93,1013,286.17
3895,77,1013,287.35
3933,82,1012,288.99
4076,77,1012,290.37
4002,77,1012,291.97
3833,63,1011,292.4
3851,67,1010,293.67
3848,55,1010,293.24
3984,63,1010,293.44
3744,56,1009,293.96
3592,49,1009,294.32
3602,46,1009,294.97
3670,55,1011,293.18
3617,49,1011,292.14
3633,52,1011,290.53
3625,55,1012,289.12
3744,63,1013,287.62
3794,67,1013,286.88
3667,58,1013,286.88
3748,58,1013,286.63
3771,62,1013,286.14
3779,66,1014,284.9
3839,71,1014,283.9
3861,71,1014,283.41
3748,66,1015,284.16
3691,58,1015,285.16
3639,54,1015,286.15
3685,50,1015,287.15
3747,47,1016,288.15
3693,44,1016,289.15
3657,42,1015,289.76
3650,42,1015,289.96
3681,45,1015,290.16
3759,39,1015,290.55
3711,36,1015,290.55
3610,41,1015,290.21
3617,42,1015,288.25
3617,66,1015,286.95
3666,62,1015,285.77
3675,71,1015,284.36
3808,81,1015,283.87
3930,87,1016,284.13
3862,87,1015,283.89
3681,87,1015,282.59
3622,87,1015,282.85
3840,81,1014,281.83
3899,87,1014,281.85
3871,62,1015,281.81
3771,62,1016,283.75
3709,58,1016,285.54
3737,54,1017,287.35
3728,41,1017,288.54
3744,42,1017,289.74
3717,39,1017,290.55
3765,37,1017,291.55
3814,37,1017,291.76
3773,42,1016,291.79
3830,48,1016,292.57
3843,45,1015,292.76
3738,48,1015,292.57
3702,55,1015,291.17
3828,63,1015,289.56
3782,63,1015,288.35
3652,42,1016,287.86
3652,44,1016,286.61
3767,47,1016,285.6
3673,47,1016,285.61
3722,47,1016,285.6
3775,47,1016,285.6
3727,76,1017,285.68
3708,58,1016,284.38
3629,54,1018,283.86
3584,58,1018,285.73
3578,66,1018,286.76
3610,81,1019,287.77
3759,76,1019,288.98
3835,76,1019,289.98
3764,42,1018,290.78
3707,67,1018,291.59
3678,59,1018,292.38
3733,63,1017,292.98
3652,55,1017,293.58
3528,55,1017,294.17
3504,48,1016,294.37
3499,55,1016,292.56
3497,55,1016,291.75
3515,55,1016,289.73
3545,72,1016,288.37
3640,72,1016,287.84
3725,67,1016,287.33
3776,62,1015,287.08
3972,62,1014,286.82
3952,67,1014,286.34
3907,76,1014,286.92
3857,76,1013,286.36
3769,87,1013,285.91
3854,93,1013,286
3874,93,1011,285.58
3899,93,1011,285.59
3954,87,1009,285.74
3937,100,1010,286.78
3762,87,1009,287.58
3788,87,1008,288.63
3703,87,1008,289.17
3675,87,1007,289.99
3714,87,1008,290.24
3733,82,1007,290.04
3743,87,1007,288.82
3625,82,1007,288.2
3607,87,1007,287.17
3594,93,1007,286.38
3563,93,1007,285.64
3667,100,1007,285.66
3808,93,1007,285.68
3839,100,1007,285.67
3973,100,1007,285.92
3945,93,1007,285.9
4072,93,1007,286.15
3979,93,1006,286.15
4010,87,1007,286.37
3951,87,1007,286.34
3948,93,1007,286.76
3931,87,1007,287.15
3976,93,1007,287.15
4017,87,1007,287.55
3990,87,1007,288.15
4034,93,1008,287.97
4032,72,1007,288.13
4003,72,1007,288.9
4077,77,1007,288.93
3919,72,1007,289.35
3895,67,1007,289.55
3855,67,1007,289.13
3900,82,1008,288.95
3853,77,1008,288.35
3877,93,1008,287.91
3963,82,1008,287.39
3954,93,1007,287.15
4014,93,1007,287.15
3975,93,1007,287.18
3975,82,1007,287.15
4049,93,1006,287.16
4215,93,1007,286.64
4235,93,1007,286.89
4266,87,1007,287.13
4248,87,1008,287.55
4137,87,1009,287.94
4145,72,1008,288.72
4140,77,1009,289.32
4135,82,1009,288.74
4136,93,1011,287.59
4092,82,1011,287.15
4177,87,1012,287.15
4139,93,1013,286.76
4145,93,1013,287.16
4049,82,1014,286.74
4044,82,1015,286.14
4023,76,1015,286.13
4068,82,1015,285.54
4061,71,1016,286.14
4090,67,1016,285.88
4170,71,1016,284.88
4252,71,1017,284.12
4099,71,1017,283.07
4110,71,1017,282.35
4328,71,1017,282.37
4420,76,1017,281.86
4339,76,1018,281.6
4416,71,1019,283.55
4330,71,1019,285.76
4300,71,1020,287.16
4316,71,1020,288.15
4340,71,1020,289.15
4325,67,1020,289.96
4316,76,1020,289.95
4267,76,1019,290.55
4152,82,1019,291.37
4271,77,1018,291.55
4188,67,1018,292.37
4120,63,1018,292.77
4096,59,1018,292.77
4101,67,1018,291.35
4122,72,1018,289.53
4260,67,1018,288.88
4373,55,1018,287.83
4363,62,1018,287.08
4240,71,1018,286.1
4235,71,1018,285.34
4283,76,1018,284.6
4319,81,1017,284.1
4308,87,1017,283.6
4251,87,1018,283.85
4533,87,1018,285.93
4552,72,1018,289.14
4637,72,1018,291.17
4644,63,1018,293.17
4657,59,1017,293.98
4770,63,1017,294.17
4734,63,1016,294.77
4634,52,1015,295.36
4620,35,1014,296.15
4592,35,1014,296.15
4472,35,1012,296.15
4106,40,1012,296.15
4060,43,1011,295.13
4124,46,1011,294.34
4071,52,1011,292.55
4150,82,1011,290.39
4118,72,1010,289.34
4243,67,1009,289.1
4287,72,1009,287.85
4416,82,1009,287.1
4370,87,1008,286.6
4413,77,1008,286.34
4456,82,1008,286.83
4416,82,1008,286.83
4368,82,1008,288.54
4259,77,1008,290.14
4245,77,1009,291.76
4310,77,1008,293.37
4326,72,1008,294.18
4272,72,1008,294.97
4283,63,1008,296.38
4357,60,1008,296.23
4289,60,1008,297.03
4273,56,1007,296.01
4040,56,1008,296.16
3999,68,1008,294.98
4043,64,1008,294.54
4082,64,1008,294.15
4099,64,1008,293.74
4114,68,1009,292.36
4083,72,1010,292.12
4080,77,1010,291.14
4197,82,1010,290.91
4328,87,1010,289.38
4402,87,1010,289.12
4235,87,1010,288.36
4166,82,1011,287.62
4123,87,1011,287.38
4107,82,1011,289.15
4193,77,1012,291.57
4255,82,1012,293.38
4260,82,1012,294.99
4248,72,1012,296.18
4328,72,1013,296.58
4269,64,1012,297.57
4248,64,1012,298.37
4213,60,1011,299.17
4113,64,1011,299.37
3969,73,1010,298.39
3955,77,1010,298.16
3923,72,1010,298.17
4098,68,1010,298.98
3992,68,1010,297.77
4007,77,1010,296.42
3992,72,1011,296.42
3988,82,1011,295.69
4166,82,1011,295.18
4130,88,1012,294.66
4309,82,1012,294.17
4277,82,1012,293.66
4455,87,1012,292.91
4594,82,1013,293.41
4637,82,1013,293.37
4768,77,1013,294.37
4578,77,1013,296.17
4636,72,1013,297.78
4604,72,1013,298.77
4444,51,1014,299.16
4421,68,1014,300.16
4332,68,1014,300.98
4292,73,1013,300.98
4228,68,1013,301.17
4129,73,1013,300.98
4090,68,1013,300.77
4026,48,1013,300.36
4049,72,1013,299.59
4042,77,1013,298.6
4084,77,1013,296.93
4158,72,1013,296.42
4388,77,1013,295.66
4624,72,1014,294.89
5227,72,1014,294.13
5291,82,1015,292.13
5452,82,1014,292.38
5346,82,1014,291.87
5729,87,1015,291.61
5785,82,1015,293.78
5863,82,1015,295.18
5957,82,1015,297.4
6052,77,1015,298.58
6296,73,1014,299.57
5977,69,1013,300.77
6135,68,1013,301
6019,43,1013,301.33
6243,60,1013,302.19
5981,68,1012,301.59
5361,68,1012,301.65
4353,77,1012,301.39
4266,68,1012,301.19
4488,72,1012,300.4
4522,68,1012,299.57
4152,68,1012,298.92
4293,72,1012,297.65
4387,72,1013,297.14
4951,82,1013,295.91
5128,72,1013,296.43
5174,77,1013,294.94
5654,73,1013,295.42
5751,60,1015,295.43
5684,49,1014,294.37
5751,68,1015,294.17
5347,43,1015,294.56
5294,64,1016,295
5193,77,1015,295.23
5216,53,1016,295.36
5234,56,1016,294.57
5477,73,1016,293.6
5631,82,1016,293.6
5665,93,1016,292.77
4926,64,1015,293.94
4308,64,1015,295.53
4251,73,1015,295.72
4249,73,1015,295.94
4229,88,1015,294.56
4185,88,1017,292.77
4181,88,1016,292.39
4167,93,1016,291.38
4243,93,1017,290.9
4346,93,1017,290.12
4373,100,1017,289.33
4414,100,1017,288.65
4493,93,1017,288.35
4538,100,1018,289.1
4584,93,1018,289.13
4706,100,1018,289.95
5010,55,1020,290.35
4719,52,1020,291.55
4922,52,1020,292.97
4887,55,1020,293.45
4752,55,1020,293.48
4739,55,1019,294.23
4725,55,1019,294.21
4591,52,1019,294.59
4382,55,1018,294.57
4188,55,1018,294.98
4139,52,1017,294.77
4159,52,1016,294.19
4137,55,1016,292.98
4177,59,1016,290.95
4172,59,1016,289.87
4246,59,1017,289.62
4292,67,1016,288.87
4295,55,1015,288.87
4326,55,1015,288.88
4362,55,1014,289.13
4417,55,1014,289.13
4623,63,1014,289.15
4708,67,1013,289.4
4807,67,1013,289.76
4878,72,1013,289.75
4828,72,1013,290.55
5068,77,1013,291.16
5087,77,1013,291.98
4971,82,1012,290.99
4771,93,1012,291.68
4661,72,1012,290.84
4581,77,1011,291.02
4359,82,1010,291.64
4130,82,1010,291.82
4206,82,1010,290.99
4193,88,1009,291.4
4193,88,1010,290.55
4150,88,1011,290.75
4096,93,1010,290.18
4255,93,1009,290.16
4365,93,1009,290.16
4336,93,1009,289.9
4397,93,1009,289.92
4378,93,1008,289.4
4517,100,1009,289.41
5269,100,1009,289.17
5380,93,1009,289.39
5368,93,1010,290.81
5504,82,1010,291.97
5607,83,1010,294.61
5661,77,1009,295.99
5789,77,1009,296.98
5599,82,1009,298.79
5587,82,1009,299.79
5532,82,1009,300.2
5221,83,1008,301.02
4978,78,1008,300.79
4416,78,1008,300.78
4361,83,1008,300.16
4238,83,1008,299.18
4241,82,1008,297.03
4178,73,1008,295.78
4179,88,1009,294.43
4086,83,1009,293.87
4124,83,1009,293.64
4295,88,1009,293.14
4495,82,1008,293.39
4600,93,1008,292.94
4455,82,1008,292.63
4688,77,1008,292.65
4504,82,1008,292.14
4682,88,1009,292.78
5023,77,1008,294.35
5549,77,1009,296.38
5519,77,1009,296.2
5493,77,1008,297.2
5474,88,1008,297.82
5622,78,1007,299.2
5679,69,1007,298.49
5332,78,1008,296.56
4435,94,1007,296.48
4287,78,1007,297.01
4165,83,1006,297.17
4090,83,1006,297.59
4102,88,1005,297.2
4120,94,1005,296
4159,83,1006,294.91
4171,83,1006,295.41
4166,88,1005,294.91
4266,88,1005,294.42
4271,83,1004,294.15
4364,88,1003,293.15
4427,88,1003,293.15
4595,88,1003,293.15
4408,88,1002,293.64
4493,83,1003,295.98
4576,88,1002,296.24
4702,88,1003,296
4570,83,1002,298.18
4543,83,1001,299.39
4571,65,1001,299.98
4493,73,1001,300.39
4584,73,1001,300.77
4665,61,1001,300.15
4619,78,1000,299.68
4225,73,1001,297.21
4090,94,1001,295.85
4105,78,1002,295.91
4203,94,1001,295.76
4162,83,1002,295.13
4222,88,1003,294.16
4336,82,1003,293.64
4613,88,1004,292.91
4872,88,1004,292.4
5163,88,1004,291.64
5124,88,1005,291.13
5251,93,1005,290.13
5525,93,1005,289.87
5358,88,1006,289.62
5450,88,1006,291.36
5469,88,1007,292.57
5785,82,1007,294.18
5872,77,1007,295.38
5912,82,1007,296.17
5380,73,1007,296.16
5096,68,1007,296.95
4891,50,1006,297.69
4499,50,1006,299.15
4208,50,1005,298.54
4105,64,1006,297.14
4200,60,1005,297.14
4074,72,1006,294.82
4127,82,1006,293.73
4081,88,1007,292.35
4105,64,1007,292.88
4218,64,1007,292.38
4237,72,1008,291.38
4369,77,1007,290.39
4444,88,1007,290.15
4401,88,1007,289.9
4420,82,1007,289.89
4413,93,1007,289.91
4515,82,1009,290.15
4537,88,1010,289.75
4483,88,1010,290.36
4545,82,1011,291.14
4574,72,1011,291.75
4546,82,1011,292.81
4404,60,1010,293.57
4553,72,1011,294.03
4667,56,1010,295.41
4523,49,1010,293.87
4302,77,1011,293.78
4207,46,1010,295.14
4088,46,1011,294.94
4115,52,1011,293.37
4153,77,1013,291.25
4149,82,1013,289.2
4138,100,1013,287.19
4150,93,1012,286.9
4281,93,1012,286.91
4341,100,1013,286.15
4281,93,1012,286.15
4421,93,1012,285.91
4516,93,1012,285.64
4615,100,1013,285.38
4645,93,1013,285.65
4636,93,1013,286.96
4631,93,1014,288.56
4630,77,1014,290.15
4642,82,1014,291.17
4701,82,1014,291.78
4704,60,1015,293.15
4771,83,1009,292.944
4876,83,1009,292.944
4792,72,1014,294.58
4477,49,1014,296.15
4129,56,1014,295.16
4129,63,1014,294.98
4250,60,1014,294.58
4397,77,1014,293.78
4269,72,1014,292.35
4098,77,1014,291.39
4111,82,1015,289.87
4228,63,1015,289.86
4271,87,1015,287.87
4341,82,1015,287.62
4291,77,1015,287.12
4493,87,1015,286.11
4554,93,1015,285.61
4374,87,1015,285.85
4419,87,1015,288.33
4552,82,1015,290.54
4384,77,1015,292.37
4442,68,1015,292.18
4422,82,1016,291.97
4344,88,1013,290.98
4309,77,1012,291.34
4336,82,1012,292.96
4563,82,1011,295.19
4435,73,1011,295.98
4181,82,1010,294.81
4198,88,1010,294.61
4283,88,1009,294
4260,88,1009,293.61
4256,88,1008,293.01
4273,88,1008,291.4
4261,88,1008,291.88
4512,94,1007,292.6
4728,94,1007,292.91
4862,93,1006,292.68
4431,93,1006,292.65
4583,94,1005,292.9
4653,100,1004,292.68
4509,100,1005,292.67
4519,100,1004,293.22
4532,100,1003,293.46
4543,93,1003,292.98
4825,93,1002,293.39
4808,94,1002,293.17
4797,93,1001,293.17
4776,94,1000,294.15
4581,82,999,294.81
4678,88,1000,295.17
4448,83,1000,296.17
4209,78,999,296.95
4226,78,999,296.95
4094,73,1000,296.75
4105,69,1000,296.35
4164,73,1000,295.54
4061,73,1001,294.88
4085,73,1002,294.13
4302,68,1002,293.63
4338,64,1003,292.63
4300,64,1003,291.12
4387,68,1003,290.88
4370,68,1003,290.62
4414,68,1004,290.13
4430,72,1004,289.62
4391,68,1005,291.15
4442,60,1006,292.55
4457,49,1006,293.34
4483,46,1007,294.54
4488,43,1007,295.55
4494,44,1007,296.55
4462,46,1008,296.57
4489,46,1008,296.57
4396,44,1008,297.15
4241,44,1009,297.15
4267,47,1009,297.15
4208,46,1009,295.95
4146,46,1010,295.34
4211,53,1011,294.74
4165,53,1011,293.12
4175,68,1012,291.13
4213,82,1013,289.65
4194,82,1013,288.88
4286,72,1013,289.36
4407,77,1013,288.61
4440,87,1013,287.39
4357,93,1013,287.14
4448,93,1013,286.89
4511,93,1013,286.89
4458,93,1014,288.56
4424,87,1014,289.97
4417,82,1014,291.38
4545,77,1014,292.58
4547,77,1014,292.25
4674,67,1015,289
4596,59,1014,290.44
4538,59,1013,291.04
4441,52,1013,291.16
4341,49,1013,291.34
4057,45,1013,293.36
4134,49,1013,293.16
4195,55,1014,293.17
4152,49,1014,292.34
4155,55,1014,290.35
4168,67,1015,288.89
4176,77,1015,287.62
4246,82,1015,287.4
4342,87,1015,287.15
4364,87,1015,286.36
4368,93,1014,286.18
4389,87,1014,285.65
4473,93,1015,286.23
4567,93,1015,285.9
4651,93,1015,287.55
4611,87,1015,288.39
4621,77,1015,288.98
4588,82,1015,290.21
4636,87,1015,290.99
4701,72,1014,292.21
4652,68,1013,292.78
4675,77,1013,290.82
4557,82,1013,288.91
4260,77,1014,288.15
4184,87,1013,288.78
4193,82,1013,288.96
4097,82,1014,288.59
4108,77,1014,288.15
4163,77,1014,287.74
4235,87,1013,286.89
4340,87,1014,285.64
4282,82,1014,286.15
4288,76,1013,285.37
4410,81,1013,284.11
4456,87,1013,283.82
4553,82,1013,284.85
4520,87,1013,284.66
4553,87,1013,284.89
4562,93,1014,285.37
4544,87,1014,286.18
4564,77,1014,286.54
4585,67,1014,288.16
4451,82,1014,289.56
4452,72,1013,289.95
4484,77,1014,289.58
4496,77,1014,288.95
4550,77,1014,290.35
4423,55,1014,291.32
4304,49,1014,292.51
4236,46,1014,293.15
4264,43,1014,292.94
4293,42,1015,292.14
4375,52,1015,290.53
4327,63,1016,288.36
4407,71,1016,286.88
4484,71,1016,285.87
4294,81,1017,285.36
4358,81,1017,285.12
4355,87,1017,284.61
4323,81,1017,284.09
4319,87,1017,284.09
4395,93,1017,284.12
4405,87,1018,286.36
4421,82,1018,288.79
4395,82,1018,290.99
4378,77,1019,292.38
4395,46,1019,293.56
4312,40,1018,294.56
4308,68,1018,295.17
4298,63,1018,295.37
4274,63,1017,295.78
4231,64,1017,296.56
4244,68,1017,295.58
4211,72,1016,294.38
4232,72,1016,294.18
4198,77,1016,292.97
4248,55,1016,292.16
4216,82,1016,291.92
4308,87,1016,291.17
4323,63,1016,290.91
4272,72,1016,290.17
4355,82,1016,289.17
4352,93,1016,288.71
4355,93,1015,287.9
4379,87,1014,287.9
4361,93,1014,287.9
4319,87,1013,289.39
4342,93,1013,289.6
4366,93,1013,290.62
4329,82,1012,290.95
4361,93,1012,291.04
4353,93,1012,291.59
4343,88,1012,293.38
4336,82,1011,294.18
4359,78,1011,294.32
4336,77,1011,295.81
4244,61,1011,297.72
4195,65,1009,297.75
4249,61,1009,297.54
4169,88,1009,296.39
4232,77,1009,295.61
4254,82,1009,294.66
4376,82,1009,293.92
4318,88,1009,293.43
4308,87,1009,292.66
4372,93,1010,291.64
4386,93,1009,291.51
4433,93,1009,291.4
4609,93,1011,291.72
4637,100,1011,291.89
4706,94,1011,292.76
4674,94,1011,292.99
4776,100,1011,292.78
4667,93,1011,293.19
4771,83,1011,294.15
4579,78,1011,294.58
4341,93,1011,295.78
4330,88,1011,296.98
4309,82,1010,298.18
4350,77,1009,298.78
4209,77,1009,298.78
4207,73,1009,298.58
4212,82,1009,297.58
4195,82,1010,297.17
4136,78,1011,296.37
4139,93,1011,295.42
4201,83,1010,294.88
4229,88,1011,293.95
4316,100,1010,293.27
4283,100,1009,292.4
4275,93,1010,292.44
4355,93,1010,292.66
4492,100,1009,292.22
4463,94,1009,292.13
4446,100,1010,292.37
4458,93,1009,293.37
4400,88,1009,293.76
4429,93,1009,294.82
4214,93,1009,295.17
4239,93,1009,296.19
4243,88,1009,296.97
4226,83,1008,297.37
4285,82,1009,296.33
4158,93,1009,294.61
4149,93,1009,293.77
4149,100,1009,293.79
4253,93,1009,294.58
4230,93,1010,294.58
4269,93,1010,293.19
4294,93,1012,292.16
4173,82,1012,291.88
4225,77,1013,291.13
4323,77,1013,290.15
4447,82,1013,289.13
4346,87,1013,288.41
4311,93,1014,287.66
4338,93,1013,288.6600526
4346,93,1011,289.7536703
4351,94,1010,290.8472879
4385,94,1009,291.9409056
4359,95,1008,293.643
4479,88,1015,293.2
4426,77,1015,294.59
4447,72,1015,295.59
4344,64,1013,296.2
4313,64,1014,296.42
4308,73,1013,297.41
4334,53,1013,297.98
4218,47,1013,300.15
4335,57,1013,298.77
4319,68,1012,296.63
4247,82,1013,294.63
4577,60,1013,293.38
4571,68,1013,291.86
4580,72,1014,291.62
4549,77,1015,291.13
4475,82,1015,289.64
4168,87,1015,289.38
4270,72,1015,289.84
4364,72,1015,288.85
4323,82,1016,287.87
4283,87,1016,288.13
4275,87,1017,289.59
4343,87,1017,290.8
4405,60,1017,293.17
4560,56,1017,294.15
4727,68,1017,294.59
4339,72,1018,294.77
4232,72,1017,295.58
4194,60,1017,295.97
4235,60,1017,296.77
4247,60,1017,297.16
4182,68,1017,296.16
4136,68,1017,296.37
4119,68,1017,295.98
4299,68,1017,295.38
4238,68,1018,293.76
4283,53,1018,293.12
4230,56,1018,291.88
4317,56,1019,290.86
4302,68,1019,290.12
4388,63,1019,289.63
4329,68,1019,289.14
4412,68,1019,288.63
4448,72,1019,288.63
4422,72,1019,288.63
4412,68,1020,290.34
4455,72,1021,292.15
4448,72,1021,293.16
4544,72,1021,294.76
4533,72,1021,295.56
4875,77,1021,295.37
4690,68,1021,296.35
4477,41,1020,297.15
4374,64,1020,297.56
4385,38,1020,298.15
4194,41,1020,298.15
4161,68,1020,297.18
4231,73,1020,296.77
4219,38,1020,296.15
4274,72,1020,293.56
4278,72,1021,293.63
4306,72,1021,291.61
4437,63,1021,291.34
4372,77,1021,289.6
4429,68,1021,289.85
4493,68,1021,289.11
4561,87,1021,287.87
4555,82,1022,287.62
4634,72,1022,287.86
4747,77,1022,289.32
4864,64,1023,293.15
5113,56,1023,294.75
5152,64,1022,296.36
5302,68,1022,296.98
5281,64,1022,297.59
5196,60,1021,297.78
4836,49,1021,298.17
4948,49,1021,298.36
4724,53,1020,298.56
4336,53,1019,298.56
4176,56,1019,298.17
4093,38,1019,298.15
4110,64,1018,296.38
4127,60,1018,294.75
4202,64,1019,293.89
4185,56,1018,292.85
4287,60,1018,291.85
4351,72,1018,291.11
4476,77,1017,289.82
4703,72,1017,290.08
4894,77,1017,289.35
5066,63,1016,288.84
5208,82,1016,289.11
5422,77,1016,290.94
5665,77,1017,293.36
5603,72,1017,295.77
5329,68,1016,297.37
5597,68,1016,298.18
5573,68,1016,298.39
5183,60,1015,299.34
5300,61,1014,300.15
5402,54,1014,300.95
5003,51,1013,301.95
4461,48,1012,301.95
4231,51,1012,301.54
4176,69,1012,299.96
4182,64,1012,298.96
4206,64,1011,297.54
4156,68,1011,296.64
4129,72,1011,294.9
4218,73,1011,294.63
4360,82,1011,294.14
4788,82,1010,293.37
4897,82,1009,293.88
4609,82,1009,292.88
4470,82,1008,293.12
4498,82,1009,292.89
4498,88,1009,293.74
4857,88,1009,294.55
5130,77,1009,296.16
4828,61,1008,296.96
4789,73,1008,297.18
4561,61,1008,298.15
4546,82,1008,297.2
4602,78,1007,298.78
4867,73,1007,299.37
4569,54,1006,299.94
4192,65,1006,299.75
4432,78,1005,298.81
4067,83,1006,297.01
4163,83,1006,294.8
4212,88,1007,294.59
4204,73,1006,293.87
4194,82,1005,293.92
4244,88,1005,292.89
4261,93,1005,292.38
4358,93,1006,292.12
4307,82,1006,292.39
4307,82,1006,292.11
4251,82,1007,291.64
4196,82,1006,291.14
4220,88,1007,291.15
4247,82,1008,291.16
4255,68,1008,292.55
4313,68,1009,293.55
4499,60,1009,293.94
4518,53,1010,294.75
4411,43,1010,295.55
4458,43,1011,295.96
4518,38,1011,296.15
4376,38,1011,296.34
4142,38,1011,296.75
4066,41,1011,296.34
4052,38,1011,296.12
4128,40,1012,295.14
4105,40,1012,293.73
4091,45,1013,292.38
4070,52,1013,290.62
4151,55,1013,289.36
4188,72,1014,288.62
4200,77,1014,288.1
4235,77,1014,288.11
4279,77,1014,288.36
4298,77,1013,288.34
4321,77,1014,288.11
4283,77,1014,290.15
4256,82,1014,290.96
4194,88,1015,291.38
4360,82,1015,292.79
4407,77,1015,294.38
4346,73,1015,296.56
4287,68,1014,296.97
4255,50,1014,297.97
4180,64,1013,298.58
4135,68,1013,297.98
4059,56,1013,297.75
4131,68,1013,297.37
4206,64,1013,296.97
4243,72,1013,296.16
4169,72,1013,295.35
4168,68,1014,294.17
4280,88,1015,293.21
4338,88,1015,292.42
4324,93,1014,291.93
4314,93,1014,291.42
4379,93,1014,290.65
4454,93,1013,290.66
4620,88,1013,290.89
4549,93,1013,290.38
4551,82,1013,291.96
4809,88,1013,292.78
5006,82,1013,293.58
4995,79,1013,294.7670216
5064,77,1013,296.19
5051,73,1013,296.8122599
5056,69,1013,297.56
5018,73,1013,297.16
4520,77,1013,296.2495634
4319,83,1013,295.18
4230,88,1012,295.17
4126,88,1012,294.96
4228,93,1012,294.56
4239,93,1012,294.57
4310,93,1012,293.96
4314,93,1012,292.94
4447,93,1012,292.43
4254,93,1012,291.91
4285,100,1012,291.44
4263,93,1012,290.65
4490,93,1011,290.15
4682,100,1012,289.65
5427,100,1012,289.88
5497,100,1013,290.37
5500,100,1013,291.14
5607,100,1013,292.18
5479,100,1013,293.83
5964,100,1013,294.82
6104,93,1013,295.79
6132,88,1013,296.56
5862,83,1013,297.15
6186,69,1013,298.34
6402,65,1012,299.35
6124,65,1012,299.75
4873,69,1013,300.15
4243,65,1012,299.75
4274,73,1012,299.16
4044,78,1011,298.76
4029,83,1013,296.8
4019,83,1013,295.63
4008,83,1013,295.37
4259,88,1013,294.61
4283,88,1013,293.63
4494,94,1013,293.38
4455,93,1013,292.9
4983,88,1013,292.61
5827,93,1014,292.41
5958,93,1014,291.15
5736,88,1014,293.35
5598,88,1014,295.17
5564,88,1015,296.38
5564,94,1014,297.19
5051,88,1015,298.02
4840,88,1014,298.19
4712,83,1014,297.99
4692,88,1014,297.99
4604,94,1013,297.63
4412,94,1014,296.56
4145,94,1013,296.17
4142,94,1013,296.4
4323,100,1013,296.39
4070,94,1013,296.4
4131,94,1013,295.81
4293,94,1013,294.89
4108,94,1013,294.66
4137,94,1014,294.67
4063,94,1013,293.4
4167,93,1014,292.9
4172,93,1014,291.92
4246,93,1014,291.4
4332,93,1015,290.63
4528,93,1016,289.65
4667,93,1016,289.98
4760,82,1015,289.54
4749,82,1017,289.37
4735,93,1017,289.17
4610,87,1017,289.16
4609,93,1017,289.36
4306,93,1017,289.8
4207,93,1017,290.25
4201,82,1016,290.76
4171,100,1016,290.67
4088,93,1017,290.75
4127,93,1016,290.83
4170,88,1016,290.79
4192,93,1016,290.79
4108,88,1016,290.79
4201,100,1016,290.4
4481,88,1016,290.89
4508,88,1015,290.63
4683,93,1015,290.4
4232,93,1015,290.41
4210,93,1014,290.65
4227,93,1014,290.64
4281,88,1015,290.62
4291,93,1015,290.66
4292,100,1014,291.15
4306,100,1015,291.15
4404,93,1014,291.74
4291,93,1014,292.15
4332,83,1015,293.35
4157,93,1014,293.8
4170,88,1014,294.36
4190,88,1014,296.37
4138,78,1014,297.96
4267,65,1014,298.4
4190,54,1013,298.76
